Segment_ID,Is_Weekend,3_Hr_Intvl,Season,Traffic_Volume,StreetWidth_z,StreetWidth,UnitsRes_Prop,NumFloors,SubwayProximity,LandUse_t1,LandUse_t2,LandUse_t3,LandUse_t4,LandUse_t5,BoroCode
178332,True,15,Autumn,2957.08,-0.4657606032768195,36.0,0.9805825242718448,2.103211009174312,0.0491826632440374,0.926605504587156,0.0,0.055045871559633,0.0091743119266055,0.0091743119266055,Bronx
178332,True,18,Autumn,3189.42,-0.4657606032768195,36.0,0.9805825242718448,2.103211009174312,0.0491826632440374,0.926605504587156,0.0,0.055045871559633,0.0091743119266055,0.0091743119266055,Bronx
178332,True,21,Autumn,2847.67,-0.4657606032768195,36.0,0.9805825242718448,2.103211009174312,0.0491826632440374,0.926605504587156,0.0,0.055045871559633,0.0091743119266055,0.0091743119266055,Bronx
178332,True,24,Autumn,1430.25,-0.4657606032768195,36.0,0.9805825242718448,2.103211009174312,0.0491826632440374,0.926605504587156,0.0,0.055045871559633,0.0091743119266055,0.0091743119266055,Bronx
9014542,False,3,Autumn,322.93,-0.6195611426661606,34.0,0.8036036544101061,2.6776315789473686,0.0414141484097281,0.631578947368421,0.0526315789473684,0.1842105263157894,0.0,0.131578947368421,Bronx
9014542,False,6,Autumn,657.0,-0.6195611426661606,34.0,0.8036036544101061,2.6776315789473686,0.0414141484097281,0.631578947368421,0.0526315789473684,0.1842105263157894,0.0,0.131578947368421,Bronx
9014542,False,9,Autumn,3226.93,-0.6195611426661606,34.0,0.8036036544101061,2.6776315789473686,0.0414141484097281,0.631578947368421,0.0526315789473684,0.1842105263157894,0.0,0.131578947368421,Bronx
9014542,False,12,Autumn,2237.73,-0.6195611426661606,34.0,0.8036036544101061,2.6776315789473686,0.0414141484097281,0.631578947368421,0.0526315789473684,0.1842105263157894,0.0,0.131578947368421,Bronx
9014542,False,15,Autumn,2184.2,-0.6195611426661606,34.0,0.8036036544101061,2.6776315789473686,0.0414141484097281,0.631578947368421,0.0526315789473684,0.1842105263157894,0.0,0.131578947368421,Bronx
9014542,False,18,Autumn,2787.8,-0.6195611426661606,34.0,0.8036036544101061,2.6776315789473686,0.0414141484097281,0.631578947368421,0.0526315789473684,0.1842105263157894,0.0,0.131578947368421,Bronx
9014542,False,21,Autumn,2264.33,-0.6195611426661606,34.0,0.8036036544101061,2.6776315789473686,0.0414141484097281,0.631578947368421,0.0526315789473684,0.1842105263157894,0.0,0.131578947368421,Bronx
9014542,False,24,Autumn,1276.4,-0.6195611426661606,34.0,0.8036036544101061,2.6776315789473686,0.0414141484097281,0.631578947368421,0.0526315789473684,0.1842105263157894,0.0,0.131578947368421,Bronx
9014542,True,3,Autumn,637.33,-0.6195611426661606,34.0,0.8036036544101061,2.6776315789473686,0.0414141484097281,0.631578947368421,0.0526315789473684,0.1842105263157894,0.0,0.131578947368421,Bronx
9014542,True,6,Autumn,375.75,-0.6195611426661606,34.0,0.8036036544101061,2.6776315789473686,0.0414141484097281,0.631578947368421,0.0526315789473684,0.1842105263157894,0.0,0.131578947368421,Bronx
9014542,True,9,Autumn,1196.75,-0.6195611426661606,34.0,0.8036036544101061,2.6776315789473686,0.0414141484097281,0.631578947368421,0.0526315789473684,0.1842105263157894,0.0,0.131578947368421,Bronx
9014542,True,12,Autumn,2231.5,-0.6195611426661606,34.0,0.8036036544101061,2.6776315789473686,0.0414141484097281,0.631578947368421,0.0526315789473684,0.1842105263157894,0.0,0.131578947368421,Bronx
9014542,True,15,Autumn,2825.25,-0.6195611426661606,34.0,0.8036036544101061,2.6776315789473686,0.0414141484097281,0.631578947368421,0.0526315789473684,0.1842105263157894,0.0,0.131578947368421,Bronx
9014542,True,18,Autumn,2941.5,-0.6195611426661606,34.0,0.8036036544101061,2.6776315789473686,0.0414141484097281,0.631578947368421,0.0526315789473684,0.1842105263157894,0.0,0.131578947368421,Bronx
9014542,True,21,Autumn,3004.08,-0.6195611426661606,34.0,0.8036036544101061,2.6776315789473686,0.0414141484097281,0.631578947368421,0.0526315789473684,0.1842105263157894,0.0,0.131578947368421,Bronx
